District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Hyderabad,Himayatnagar,06-Jan-24,0,18.7,29.7,41.5,89.6,0,4.2
Hyderabad,Himayatnagar,07-Jan-24,0,19.7,30.5,39.3,91.3,0,4.1
Hyderabad,Himayatnagar,08-Jan-24,0,19.4,29.2,53,90.9,0,2.2
Hyderabad,Himayatnagar,09-Jan-24,0,20.9,28.6,41.1,81,0,3.4
Hyderabad,Himayatnagar,10-Jan-24,0,20.2,28.1,46.4,90.9,0,1.5
Hyderabad,Himayatnagar,11-Jan-24,0,20.6,29.6,40.9,82.8,0,0.4
Hyderabad,Himayatnagar,12-Jan-24,0,20.9,32.5,41.3,79.2,0,0.6
Hyderabad,Himayatnagar,13-Jan-24,0,21.8,32.6,40.2,83.2,0,1.4
Hyderabad,Himayatnagar,14-Jan-24,0,21.6,32.2,42.9,80.5,0,8.9
Hyderabad,Himayatnagar,15-Jan-24,0,21.4,33.1,24.1,79.2,0,0.7
Hyderabad,Himayatnagar,16-Jan-24,0,21,32.8,38.1,94.4,0,0.3
Hyderabad,Himayatnagar,17-Jan-24,0,19.9,32.9,40.8,73.9,0,0.4
Hyderabad,Himayatnagar,18-Jan-24,0,19.8,32.5,39.1,66.2,0,2.7
Hyderabad,Himayatnagar,19-Jan-24,0,19.9,31.5,39.9,66.3,1,10.4
Hyderabad,Himayatnagar,20-Jan-24,0,19.9,32.8,39.7,69.6,0,0.8
Hyderabad,Himayatnagar,21-Jan-24,0,19.8,31.3,45.2,72.8,0,2
Hyderabad,Himayatnagar,22-Jan-24,0,20.8,32.6,40.2,66.2,0,0.3
Hyderabad,Himayatnagar,23-Jan-24,0,21.3,32.4,42.9,89.4,0,0.9
Hyderabad,Himayatnagar,24-Jan-24,0,22.2,32.3,41.3,83.7,0,4.1
Hyderabad,Himayatnagar,25-Jan-24,0,20.4,32.8,44,79.9,0,0.2
Hyderabad,Himayatnagar,26-Jan-24,0,19.5,30.8,49,69.9,0,0.5
Hyderabad,Himayatnagar,27-Jan-24,0,20.1,31.4,48.4,77.1,0,1.1
Hyderabad,Himayatnagar,28-Jan-24,0,19.4,30.2,56.3,78.5,0,1.6
Hyderabad,Himayatnagar,29-Jan-24,0,19,31.1,30.2,71,0,0.3
Hyderabad,Himayatnagar,30-Jan-24,0,18.8,31.2,45.7,75.6,0,0.9
Hyderabad,Himayatnagar,31-Jan-24,0,19.3,32.1,33,68,0,0.6
Hyderabad,Khairatabad,01-Jan-24,0,17.7,33,24.8,93,0.8,7.1
Hyderabad,Khairatabad,02-Jan-24,0,17.7,32.5,31.7,93.5,0.8,8.4
Hyderabad,Khairatabad,03-Jan-24,0,18,31.6,38.5,92.5,1.1,8.4
Hyderabad,Khairatabad,04-Jan-24,0,18.9,31.5,36.6,95.7,1.4,13.6
Hyderabad,Khairatabad,05-Jan-24,0,18.5,31.9,34.8,85.9,1.8,9.5
Hyderabad,Khairatabad,06-Jan-24,0,17.6,32.4,31.7,91.5,2.2,9.7
Hyderabad,Khairatabad,07-Jan-24,0,18.7,32.2,29.8,92.5,1.3,9.7
Hyderabad,Khairatabad,08-Jan-24,0,18.4,30.4,37.1,92.5,2,10.8
Hyderabad,Khairatabad,09-Jan-24,0,20.3,31,30.8,82.1,1.2,12.2
Hyderabad,Khairatabad,10-Jan-24,0,19.6,29.7,35.5,90.3,1.2,9.9
Hyderabad,Khairatabad,11-Jan-24,0,19.5,29.2,36.6,82.2,0,7.1
Hyderabad,Khairatabad,12-Jan-24,0,19.2,33.3,29.8,84,0,6.7
Hyderabad,Khairatabad,13-Jan-24,0,20.4,33.8,30.1,87,0.1,6.5
Hyderabad,Khairatabad,14-Jan-24,0,20,33.4,33.2,85.5,0,7.5
Hyderabad,Khairatabad,15-Jan-24,0,19.8,35,24.4,81.2,0,7.2
Hyderabad,Khairatabad,16-Jan-24,0,19.7,34.1,28.8,95.8,0,6.5
Hyderabad,Khairatabad,17-Jan-24,0,19.8,33.4,32.3,81.2,1.4,8.4
Hyderabad,Khairatabad,18-Jan-24,0,19.8,33.4,30.7,75.5,2,9.2
Hyderabad,Khairatabad,19-Jan-24,0,19.3,32.7,31.7,87.4,0,10.1
Hyderabad,Khairatabad,20-Jan-24,0,19.9,33.9,29.5,81.6,0.2,8.4
Hyderabad,Khairatabad,21-Jan-24,0,19.8,33.5,30.1,88.9,1.6,8.7
Hyderabad,Khairatabad,22-Jan-24,0,20.6,33.6,30.5,89.3,0.1,11.8
Hyderabad,Khairatabad,23-Jan-24,0,20.5,34,29.5,90.3,1.4,12.1
Hyderabad,Khairatabad,24-Jan-24,0,21.1,32.7,33.6,88.4,0,12.7
Hyderabad,Khairatabad,25-Jan-24,0,20.3,32.9,37.4,84,0.9,12.4
Hyderabad,Khairatabad,26-Jan-24,0,19.3,32.3,34.2,69.3,1.7,7.7
Hyderabad,Khairatabad,27-Jan-24,0,20.3,32.1,31.4,91.7,0.5,9.1
Hyderabad,Khairatabad,28-Jan-24,0,18.5,31.7,36.6,86.8,0.8,8.9
Hyderabad,Khairatabad,29-Jan-24,0,18.6,32.5,28.7,87.7,0.6,10.8
Hyderabad,Khairatabad,30-Jan-24,0,18.7,31.3,42.7,81.5,0.4,10
Hyderabad,Khairatabad,31-Jan-24,0,19.3,33.5,25.7,72.2,0.4,7.6
Hyderabad,Maredpally,01-Jan-24,0,15,32.2,35.7,100,0,9
Hyderabad,Maredpally,02-Jan-24,0,14.8,31.3,40.6,100,0,9
Hyderabad,Maredpally,03-Jan-24,0,16.4,29.6,50.2,100,0,9
Hyderabad,Maredpally,04-Jan-24,0,17.9,29.7,46.9,98.4,0.3,7.7
Hyderabad,Maredpally,05-Jan-24,0,17.5,30.1,44.8,93.3,1,7.6
Hyderabad,Maredpally,06-Jan-24,0,16.7,29.9,38.3,95.2,2.3,12.7
Hyderabad,Maredpally,07-Jan-24,0,18,31.1,36,96.5,2.4,9
Hyderabad,Maredpally,08-Jan-24,0,17.2,29.7,49.7,98,0,6.3
Hyderabad,Maredpally,09-Jan-24,0,17.5,29.9,39.4,89.2,0,7.7
Hyderabad,Maredpally,10-Jan-24,0,18.2,29.2,45.9,97.5,0,7.4
Hyderabad,Maredpally,11-Jan-24,0,16.8,29.9,39.4,93.3,0,3.1
Hyderabad,Maredpally,12-Jan-24,0,16.4,32.4,38.2,98.6,0,5.3
Hyderabad,Maredpally,13-Jan-24,0,17.5,32.8,38.7,100,0,5.9
Hyderabad,Maredpally,14-Jan-24,0,17.1,34.1,35.5,100,0,4.5
Hyderabad,Maredpally,15-Jan-24,0,16.7,35.4,27.4,85,0,4
Hyderabad,Maredpally,16-Jan-24,0,17.7,33.9,34,100,0,5.2
Hyderabad,Maredpally,17-Jan-24,0,17.6,33.3,34,95,0.4,6.4
Hyderabad,Maredpally,18-Jan-24,0,18.1,32,39,86.3,0,9.9
Hyderabad,Maredpally,19-Jan-24,0,16.8,32.7,34.3,100,0,10.2
Hyderabad,Maredpally,20-Jan-24,0,18.9,33.9,34.9,89.9,0,8
Hyderabad,Maredpally,21-Jan-24,0,18.7,32,38.7,95.5,0,9.5
Hyderabad,Maredpally,22-Jan-24,0,19.6,32.8,35.5,94.5,0,6.7
Hyderabad,Maredpally,23-Jan-24,0,19.2,33.7,37.4,98.9,0,8.1
Hyderabad,Maredpally,24-Jan-24,0,19.3,32.4,35.5,98.4,0,7.2
Hyderabad,Maredpally,25-Jan-24,0,19.2,32.8,40.7,91,0,8.8
Hyderabad,Maredpally,26-Jan-24,0,18.2,32,39.8,78.4,0,6.9
Hyderabad,Maredpally,27-Jan-24,0,18.7,32,45.6,94,0,9.1
Hyderabad,Maredpally,28-Jan-24,0,15.2,31.7,46.3,100,0,9.1
Hyderabad,Maredpally,29-Jan-24,0,15.6,32.8,28.1,99.1,0,9.8
Hyderabad,Maredpally,30-Jan-24,0,14.8,31.5,42.7,99.8,0,8.1
Hyderabad,Maredpally,31-Jan-24,0,16.1,32.8,33.4,91.4,0,7.7
Hyderabad,Musheerabad,01-Jan-24,0,16.6,30.9,31.3,100,0,10.2
Hyderabad,Musheerabad,02-Jan-24,0,16.9,30.6,36.7,100,0,7.1
Hyderabad,Musheerabad,03-Jan-24,0,17.1,29.2,42.1,100,0.1,8.5
Hyderabad,Musheerabad,04-Jan-24,0,18.5,29,42.6,100,0,10.1
Hyderabad,Musheerabad,05-Jan-24,0,17.5,30,38.8,94,2.2,11.5
Hyderabad,Musheerabad,06-Jan-24,0,16.8,29.7,35.6,99,0.9,10.3
Hyderabad,Musheerabad,07-Jan-24,0,18.4,31.7,31.6,96.2,1.9,10.7
Hyderabad,Musheerabad,08-Jan-24,0,17.8,29.1,45.9,97.9,2,12.7
Hyderabad,Musheerabad,09-Jan-24,0,19.5,29.1,34.7,84.3,0,11.1
Hyderabad,Musheerabad,10-Jan-24,0,18.9,28.4,41.7,95.7,0,9.6
Hyderabad,Musheerabad,11-Jan-24,0,18.1,29,37.7,83.5,0,7
Hyderabad,Musheerabad,12-Jan-24,0,18,32.6,35.9,86.6,0,9.1
Hyderabad,Musheerabad,13-Jan-24,0,19.8,32.9,35.9,93.1,0,8
Hyderabad,Musheerabad,14-Jan-24,0,19.4,32.2,35.9,86.6,0,6.9
Hyderabad,Musheerabad,15-Jan-24,0,18.8,34.4,24.7,82.1,0,8.8
Hyderabad,Musheerabad,16-Jan-24,0,18.9,33.3,30.6,100,0,7.5
Hyderabad,Musheerabad,17-Jan-24,0,19.1,33.5,32.5,85.5,0,9.9
Hyderabad,Musheerabad,18-Jan-24,0,18.9,32.3,33.6,81.9,0,9
Hyderabad,Musheerabad,19-Jan-24,0,18.7,32.1,31.6,87.5,0,7.7
Hyderabad,Musheerabad,20-Jan-24,0,19.3,33.1,31.2,82.1,0,7.6
Hyderabad,Musheerabad,21-Jan-24,0,19.5,32.4,36.4,91,0,11.4
Hyderabad,Musheerabad,22-Jan-24,0,19.9,33.3,29.9,88.5,0,8.5
Hyderabad,Musheerabad,23-Jan-24,0,20.5,33,35.1,90.3,0,9.8
Hyderabad,Musheerabad,24-Jan-24,0,20.5,32.7,32.9,88.1,0.4,10.2
Hyderabad,Musheerabad,25-Jan-24,0,18.9,32.6,37.5,83.5,1.2,7.1
Hyderabad,Musheerabad,26-Jan-24,0,18.1,31.8,40.3,69.9,1,7.9
Hyderabad,Musheerabad,27-Jan-24,0,19.8,31.5,40.8,93.6,0.5,11.3
Hyderabad,Musheerabad,28-Jan-24,0,17.9,30.1,47,83.9,0,9.2
Hyderabad,Musheerabad,29-Jan-24,0,18,32.2,27.1,86,0,10.8
Hyderabad,Musheerabad,30-Jan-24,0,17.3,30.5,39.9,83.8,2.4,9.2
Hyderabad,Musheerabad,31-Jan-24,0,17.4,32.1,32.2,84.1,0.4,5.7
Hyderabad,Nampally,01-Jan-24,0,17.5,31.3,39.3,90.5,0,10.2
Hyderabad,Nampally,02-Jan-24,0,17.9,32,37.3,90.5,0.2,8.1
Hyderabad,Nampally,03-Jan-24,0,18.3,29.2,46.9,90.5,0.3,10.5
Hyderabad,Nampally,04-Jan-24,0,19.3,29.7,44.8,91.5,0.1,11.6
Hyderabad,Nampally,05-Jan-24,0,18.3,30.5,41.1,85.2,2,9.6
Hyderabad,Nampally,06-Jan-24,0,17.9,30.5,40.1,86.8,1.2,9.2
Hyderabad,Nampally,07-Jan-24,0,19.2,32,37.5,87.6,1.2,13.9
Hyderabad,Nampally,08-Jan-24,0,18.9,30,44.2,86.4,1.1,12.7
Hyderabad,Nampally,09-Jan-24,0,20.5,30.1,39.3,82,0,8
Hyderabad,Nampally,10-Jan-24,0,19.9,30.3,38.7,88.3,0.3,11
Hyderabad,Nampally,11-Jan-24,0,19.5,31.1,35.8,80.7,0,9.6
Hyderabad,Nampally,12-Jan-24,0,19.2,32.7,31.8,85.2,0,8.4
Hyderabad,Nampally,13-Jan-24,0,20,32.5,39.3,89.3,0,10.2
Hyderabad,Nampally,14-Jan-24,0,20.2,32.9,39,84.9,0,8.7
Hyderabad,Nampally,15-Jan-24,0,20.3,33.8,28.7,81.5,0,9.7
Hyderabad,Nampally,16-Jan-24,0,20.4,33.7,34.9,89.9,0.6,6.6
Hyderabad,Nampally,17-Jan-24,0,19.7,33.1,35.2,80.7,0.8,10.3
Hyderabad,Nampally,18-Jan-24,0,19.7,33.6,35.8,72.5,1,8.6
Hyderabad,Nampally,19-Jan-24,0,19.8,33.8,37.3,86.4,0,6.7
Hyderabad,Nampally,20-Jan-24,0,20,32.4,38.5,83,0.3,9.9
Hyderabad,Nampally,21-Jan-24,0,20.1,33.9,36.7,86.9,0,8.6
Hyderabad,Nampally,22-Jan-24,0,21.1,32.9,34.9,87.1,0,7.5
Hyderabad,Nampally,23-Jan-24,0,20.4,33.4,36.7,89.3,0,10.2
Hyderabad,Nampally,24-Jan-24,0,21.3,32.5,36.7,88.3,0,10.1
Hyderabad,Nampally,25-Jan-24,0,20.9,32.8,39.6,83,1.1,10.2
Hyderabad,Nampally,26-Jan-24,0,19.8,30.5,42.8,69.6,1.6,10.5
Hyderabad,Nampally,27-Jan-24,0,20.5,32.8,42.6,88.3,0.4,8
Hyderabad,Nampally,28-Jan-24,0,19.2,29.6,50.4,84.3,1.5,9.2
Hyderabad,Nampally,29-Jan-24,0,18.9,31.4,34,86.9,0,12.7
Hyderabad,Nampally,30-Jan-24,0,18.9,31.1,41.6,79.6,0.1,15.1
Hyderabad,Nampally,31-Jan-24,0,19.4,32.2,31.5,70.7,0.1,7.5
Hyderabad,Saidabad,01-Jan-24,0,16.9,30.6,51.9,100,0,15.3
Hyderabad,Saidabad,02-Jan-24,0,16.9,30.8,46.9,100,0,15
Hyderabad,Saidabad,03-Jan-24,0,17.4,29.1,55.5,100,0,18.5
Hyderabad,Saidabad,04-Jan-24,0,18,29.5,52.4,100,0,15.7
Hyderabad,Saidabad,05-Jan-24,0,17.6,30.6,50,100,1.2,18.5
Hyderabad,Saidabad,06-Jan-24,0,17.2,30.2,46.9,100,1.4,15.2
Hyderabad,Saidabad,07-Jan-24,0,17.7,30.8,45.3,100,2.2,16.4
Hyderabad,Saidabad,08-Jan-24,0,18.1,29.4,53.3,100,1.6,16.6
Hyderabad,Saidabad,09-Jan-24,0,18.4,30.1,46.4,96.7,0,17.9
Hyderabad,Saidabad,10-Jan-24,0,19.7,29.3,51,100,0,21.7
Hyderabad,Saidabad,11-Jan-24,0,19.9,29.7,46.4,90.8,0,15
Hyderabad,Saidabad,12-Jan-24,0,19.3,32.9,42.3,88.7,0,15.1
Hyderabad,Saidabad,13-Jan-24,0,19.7,32.7,47.5,99.2,0,13.4
Hyderabad,Saidabad,14-Jan-24,0,19.7,32.5,45.7,92.6,0,14.3
Hyderabad,Saidabad,15-Jan-24,0,19.9,33.4,35.5,89.4,0,10.1
Hyderabad,Saidabad,16-Jan-24,0,18.6,33.2,43,100,0,12.7
Hyderabad,Saidabad,17-Jan-24,0,19.4,32.8,46.8,95.2,0,21.6
Hyderabad,Saidabad,18-Jan-24,0,19.4,32.5,45.2,83.2,1.1,18.5
Hyderabad,Saidabad,19-Jan-24,0,19.5,32.4,44.2,99,0,14.5
Hyderabad,Saidabad,20-Jan-24,0,19.3,31.8,46.8,97.5,0,18.5
Hyderabad,Saidabad,21-Jan-24,0,19.5,31.8,48.9,100,0,14.1
Hyderabad,Saidabad,22-Jan-24,0,20.1,32.7,44.7,100,0,15
Hyderabad,Saidabad,23-Jan-24,0,20.4,32.7,44.6,100,0,16.2
Hyderabad,Saidabad,24-Jan-24,0,21.4,32.4,46.2,100,0,18.5
Hyderabad,Saidabad,25-Jan-24,0,18.8,32.4,47.8,95.7,2.2,15.8
Hyderabad,Saidabad,26-Jan-24,0,17.7,31.1,49.4,79.2,3.6,18.6
Hyderabad,Saidabad,27-Jan-24,0,18,30.9,49.4,100,0,17.1
Hyderabad,Saidabad,28-Jan-24,0,17.1,30.9,56.5,100,0,14.8
Hyderabad,Saidabad,29-Jan-24,0,17.2,32,40.8,99,0,17.8
Hyderabad,Saidabad,30-Jan-24,0,17.6,30.8,50.5,98,0,21.4
Hyderabad,Saidabad,31-Jan-24,0,18.3,32.2,41.7,82.7,0,18.8
Hyderabad,Secunderabad,01-Jan-24,0,15.5,31.8,36,98.1,0.9,10.5
Hyderabad,Secunderabad,02-Jan-24,0,15.9,31.5,38.9,98.1,0.9,13.3
Hyderabad,Secunderabad,03-Jan-24,0,16.5,29.7,45.6,97.5,1.7,14
Hyderabad,Secunderabad,04-Jan-24,0,17.9,30.4,44.5,96.2,1.7,15.4
Hyderabad,Secunderabad,05-Jan-24,0,16.8,30.4,40.5,94.8,4.2,18.2
Hyderabad,Secunderabad,06-Jan-24,0,16.6,30.6,37.7,96.4,4.6,16.8
Hyderabad,Secunderabad,07-Jan-24,0,18,31.5,34.9,94.8,5.7,15.3
Hyderabad,Secunderabad,08-Jan-24,0,17.4,30.4,46.2,95.9,5.7,15.2
Hyderabad,Secunderabad,09-Jan-24,0,18.2,30.2,36.5,86.8,3,17.1
Hyderabad,Secunderabad,10-Jan-24,0,18.3,29.5,43.4,94.8,3.4,18.3
Hyderabad,Secunderabad,11-Jan-24,0,17.8,30.1,37.6,85.3,0,10.2
Hyderabad,Secunderabad,12-Jan-24,0,17.4,33,38,91.7,0,13
Hyderabad,Secunderabad,13-Jan-24,0,18.7,33,35.6,94.8,2.8,14.8
Hyderabad,Secunderabad,14-Jan-24,0,18.3,32.8,37.3,93.9,0,10.7
Hyderabad,Secunderabad,15-Jan-24,0,18.2,34.6,26.8,90.2,0,11.1
Hyderabad,Secunderabad,16-Jan-24,0,18.5,33,35.6,96.4,0.3,15.6
Hyderabad,Secunderabad,17-Jan-24,0,17.5,32.8,37.7,92.2,2,13.4
Hyderabad,Secunderabad,18-Jan-24,0,18.1,32.9,37.3,84.9,2.1,16.7
Hyderabad,Secunderabad,19-Jan-24,0,17.6,32.8,35,95.4,1.9,14
Hyderabad,Secunderabad,20-Jan-24,0,18.3,33.8,30.4,91.7,0,13.6
Hyderabad,Secunderabad,21-Jan-24,0,18.6,32.9,36.5,93.8,3.7,14.3
Hyderabad,Secunderabad,22-Jan-24,0,19.9,33.5,35.6,92.9,0,13.4
Hyderabad,Secunderabad,23-Jan-24,0,19.4,33.8,35.3,94.3,0.3,16
Hyderabad,Secunderabad,24-Jan-24,0,20,33,34.7,93.9,2.4,15
Hyderabad,Secunderabad,25-Jan-24,0,19.8,32.8,40,89,1.5,12.2
Hyderabad,Secunderabad,26-Jan-24,0,17.8,32.1,40.3,72.9,1.4,13.3
Hyderabad,Secunderabad,27-Jan-24,0,19.6,32.5,40.3,92.9,0.3,12.7
Hyderabad,Secunderabad,28-Jan-24,0,16.2,31,46.3,94.8,3.4,14.9
Hyderabad,Secunderabad,29-Jan-24,0,16.2,32.9,25.4,94.8,0.5,15.7
Hyderabad,Secunderabad,30-Jan-24,0,16,32.5,38,94.3,1,18.2
Hyderabad,Secunderabad,31-Jan-24,0,16.7,33.3,29,85.4,1.5,16.5
Hyderabad,Shaikpet,01-Jan-24,0,15.9,32.6,29.9,95.8,1.9,9.4
Hyderabad,Shaikpet,02-Jan-24,0,17.1,32,32.4,96.8,1.5,8.9
Hyderabad,Shaikpet,03-Jan-24,0,17.1,31.4,40.2,94,4.2,9.6
Hyderabad,Shaikpet,04-Jan-24,0,18.7,30.3,39.2,95.9,1.1,10.5
Hyderabad,Shaikpet,05-Jan-24,0,17.4,31.6,34.5,89.1,2.7,10.6
Hyderabad,Shaikpet,06-Jan-24,0,17.2,31.6,34.4,92.3,2.4,12.5
Hyderabad,Shaikpet,07-Jan-24,0,18.5,32.8,30.9,93,3.3,11
Hyderabad,Shaikpet,08-Jan-24,0,18.3,30.5,39.6,91.3,2.4,11.5
Hyderabad,Shaikpet,09-Jan-24,0,19.8,30.9,35.1,83.6,2.7,13.6
Hyderabad,Shaikpet,10-Jan-24,0,19,31.6,37.6,93.5,1.7,12.2
Hyderabad,Shaikpet,11-Jan-24,0,18.5,30,33.4,81.9,0,8.9
Hyderabad,Shaikpet,12-Jan-24,0,18,33.3,29.9,84.5,0,7.6
Hyderabad,Shaikpet,13-Jan-24,0.2,18.4,33.7,34.6,91.1,1.3,10
Hyderabad,Shaikpet,14-Jan-24,0,18.2,33.6,35.4,89,0,7.2
Hyderabad,Shaikpet,15-Jan-24,0,18.3,34.5,24.6,82.6,0,8.7
Hyderabad,Shaikpet,16-Jan-24,0,18.8,34.2,30.2,94.5,0,6.5
Hyderabad,Shaikpet,17-Jan-24,0,18.7,33.5,35,84.7,3,9.6
Hyderabad,Shaikpet,18-Jan-24,0,18.9,33.4,33,76,0.5,10.3
Hyderabad,Shaikpet,19-Jan-24,0,17.7,33.4,32.3,88.3,0,8.6
Hyderabad,Shaikpet,20-Jan-24,0,19.3,34,31.6,76.8,0.5,8.8
Hyderabad,Shaikpet,21-Jan-24,0,19.8,33.2,30.6,84.5,0,9.7
Hyderabad,Shaikpet,22-Jan-24,0,20.5,34,30.9,90.2,0,11.5
Hyderabad,Shaikpet,23-Jan-24,0,19,34.1,32.3,94.9,0,10.8
Hyderabad,Shaikpet,24-Jan-24,0,20.1,33.4,32.3,91.5,0,12.7
Hyderabad,Shaikpet,25-Jan-24,0,19.7,33,38,88.9,0.7,9
Hyderabad,Shaikpet,26-Jan-24,0,18.8,32.2,37.6,71,0.3,9.2
Hyderabad,Shaikpet,27-Jan-24,0,19.8,32.7,35.5,94.9,0.9,10.6
Hyderabad,Shaikpet,28-Jan-24,0,17.8,32.2,41.2,88.3,0,9
Hyderabad,Shaikpet,29-Jan-24,0,16.9,32.8,28.5,89.6,0,9.8
Hyderabad,Shaikpet,30-Jan-24,0,16.9,31.9,35.9,86.4,0,9.2
Hyderabad,Shaikpet,31-Jan-24,0,18.4,33,27.4,71.9,1.6,10
Hyderabad,Tirumalgiri,01-Jan-24,0,15.9,28.5,48.5,93.2,0,4
Hyderabad,Tirumalgiri,02-Jan-24,0,16,29.1,52.8,92.9,0,4.9
Hyderabad,Tirumalgiri,03-Jan-24,0,16.7,27.9,60.7,93.4,0,2
Hyderabad,Tirumalgiri,04-Jan-24,0,18.6,27.9,59.2,92.4,0,4.3
Hyderabad,Tirumalgiri,05-Jan-24,0,17.2,28,56.7,89.6,0,5.7
Hyderabad,Tirumalgiri,06-Jan-24,0,17,28.7,51.3,89.9,0,6.1
Hyderabad,Tirumalgiri,07-Jan-24,0,18.3,28.8,51.7,90.5,0,5.5
Hyderabad,Tirumalgiri,08-Jan-24,0,17.4,27.1,59.7,90.7,0,5.3
Hyderabad,Tirumalgiri,09-Jan-24,0,19.1,27.3,51.8,82.2,0,4.6
Hyderabad,Tirumalgiri,10-Jan-24,0,18.6,27.1,57.7,90.5,0,4.7
Hyderabad,Tirumalgiri,11-Jan-24,0,18.3,28.3,50.8,82.8,0,2.1
Hyderabad,Tirumalgiri,12-Jan-24,0,18.1,30.6,51.2,85.9,0,3.6
Hyderabad,Tirumalgiri,13-Jan-24,1,19,30.6,51.2,90.1,0,4
Hyderabad,Tirumalgiri,14-Jan-24,0,19.3,31.6,49.9,85.9,0,2.7
Hyderabad,Tirumalgiri,15-Jan-24,0,19.3,32.9,36.9,82.7,0,8.6
Hyderabad,Tirumalgiri,16-Jan-24,0,19,31.3,43.3,91.4,0,6
Hyderabad,Tirumalgiri,17-Jan-24,0,18.7,32.5,45.9,85.5,0,4.6
Hyderabad,Tirumalgiri,18-Jan-24,0,18,31.8,49.3,82.7,0,2.3
Hyderabad,Tirumalgiri,19-Jan-24,0,18.3,30.7,46.7,89.6,0,2.3
Hyderabad,Tirumalgiri,20-Jan-24,0,19,31.7,49.5,85,0,1.3
Hyderabad,Tirumalgiri,21-Jan-24,0,19,31,51.2,88.7,0,4.1
Hyderabad,Tirumalgiri,22-Jan-24,0,20,32.1,47.7,88.4,0,2.8
Hyderabad,Tirumalgiri,23-Jan-24,0,19.4,32.2,47.1,91,0,4.1
Hyderabad,Tirumalgiri,24-Jan-24,0,20.5,31.8,48.8,88.9,0,7.3
Hyderabad,Tirumalgiri,25-Jan-24,0,19.4,31.9,51.6,86.6,0,4.6
Hyderabad,Tirumalgiri,26-Jan-24,0,18.2,29.6,54.2,74.5,0,5.6
Hyderabad,Tirumalgiri,27-Jan-24,0,19.9,29.5,58.2,88.9,0,4
Hyderabad,Tirumalgiri,28-Jan-24,0,16.5,29.7,54.2,89.9,0,9.3
Hyderabad,Tirumalgiri,29-Jan-24,0,16.8,30,37.7,88,0,3.2
Hyderabad,Tirumalgiri,30-Jan-24,0,16.6,29.4,56.2,87.1,0,5.5
Hyderabad,Tirumalgiri,31-Jan-24,0,17.3,31,42.2,80.8,0,4.6
Hyderabad,Amberpet,01-Feb-24,0,18.9,33.3,20.8,96.7,1.2,10.2
Hyderabad,Amberpet,02-Feb-24,0,21,33,24.2,96.5,0,7.9
Hyderabad,Amberpet,03-Feb-24,0,22,33.1,33.7,96,0.3,9.2
Hyderabad,Amberpet,04-Feb-24,0,19.3,32.6,47,86.1,0,11.3
Hyderabad,Amberpet,05-Feb-24,0,21.4,34.5,34.3,91.6,0,10.4
Hyderabad,Amberpet,06-Feb-24,0,21.2,34.8,32.5,89,0,9.4
Hyderabad,Amberpet,07-Feb-24,0,20.9,35.1,30,77.9,0,10
Hyderabad,Amberpet,08-Feb-24,0,21.4,37,27.2,78.5,0.7,8.9
Hyderabad,Amberpet,09-Feb-24,0,18.7,36.2,33.7,73.7,0,9.3
Hyderabad,Amberpet,10-Feb-24,0,20.5,33.4,36,93.8,2.4,10.5
Hyderabad,Amberpet,11-Feb-24,0,21.1,33,40.6,88.9,1.7,11.5
Hyderabad,Amberpet,12-Feb-24,0,19.2,32.9,38.5,94.4,0,8.5
Hyderabad,Amberpet,13-Feb-24,0,18.3,32.6,27.5,86.3,2.4,13.9
Hyderabad,Amberpet,14-Feb-24,0,19.1,33.5,22,89.8,1.3,11.1
Hyderabad,Amberpet,15-Feb-24,0,19.1,34.5,28.2,84.5,0,10.5
Hyderabad,Amberpet,16-Feb-24,0,18.2,32.7,21.2,66.7,0,4.7
Hyderabad,Amberpet,17-Feb-24,0,17.9,32.9,19.5,66.9,0,13.8
Hyderabad,Amberpet,18-Feb-24,0,19.1,35.7,11.8,59.2,0.8,14.1
Hyderabad,Amberpet,19-Feb-24,0,18.6,35.3,13.5,76.5,0,14.3
Hyderabad,Amberpet,20-Feb-24,0,19.3,34.9,18.4,69,0,12.2
Hyderabad,Amberpet,21-Feb-24,0,19.8,36.4,22.6,61,0,11.6
Hyderabad,Amberpet,22-Feb-24,0,19.8,35.5,22.6,66.7,0,11.4
Hyderabad,Amberpet,23-Feb-24,0,19.9,35.3,20.8,81.4,0,12.6
Hyderabad,Amberpet,24-Feb-24,0,19.7,33.8,25.4,90.4,0,10.2
Hyderabad,Amberpet,25-Feb-24,0,22.2,32.8,41.1,92.3,1.9,12.3
Hyderabad,Amberpet,26-Feb-24,0,20.8,32.6,43.3,87.5,2.2,12.6
Hyderabad,Amberpet,27-Feb-24,0,20.1,31.9,44.7,92.3,3.9,15.3
Hyderabad,Amberpet,28-Feb-24,0,20.5,33.8,29.3,88.3,0,11.9
Hyderabad,Amberpet,29-Feb-24,0,20.3,33.9,20.9,68.1,0,11.1
Hyderabad,Ameerpet,01-Feb-24,0,20.2,35,46.8,77,0,3.7
Hyderabad,Ameerpet,02-Feb-24,0,20.6,32.8,48.1,78.3,0,6.9
Hyderabad,Ameerpet,03-Feb-24,0,22.3,34.1,52.1,76.6,0,4.8
Hyderabad,Ameerpet,04-Feb-24,0,22.3,31.6,54.5,73.6,0,5.1
